sample_key,condition,bearing_id,sample_id,PCA_HI,HI_smooth,stage,bearing_latent_1,bearing_latent_2,bearing_latent_3,bearing_latent_4,bearing_latent_5,bearing_latent_6,bearing_latent_7,bearing_latent_8
40Hz10kN/Bearing3_1/01063,40Hz10kN,Bearing3_1,1063,0.04176671454646867,0.045317322421305914,Slow Degradation,-6.597088522401861,-2.519263197789275,1.3371627389477825,-1.6180032856749265,0.022664077817948627,-1.1356706566336625,0.43659349163568284,-0.19325744359659422
40Hz10kN/Bearing3_1/01064,40Hz10kN,Bearing3_1,1064,0.05563183894106647,0.04445252980993904,Slow Degradation,-5.975067627087032,-2.491546440889088,1.640564507588059,-1.798822869609295,0.041605052420957266,-0.8467951332538066,0.7642737834084636,0.0036795918056565786
40Hz10kN/Bearing3_1/01065,40Hz10kN,Bearing3_1,1065,0.04230005833796784,0.04494840475731202,Slow Degradation,-6.555978241203286,-1.9793900486714322,0.9175970700670049,-1.8354530293041162,0.645178112988579,-0.8974389181011234,0.06084751310804471,-0.09366883206825606
40Hz10kN/Bearing3_1/01066,40Hz10kN,Bearing3_1,1066,0.06965820323499333,0.046508360262203785,Slow Degradation,-5.4095889683424385,-1.9256102795382437,1.4969745648657284,-1.6625863153564455,0.1339077030647803,-0.6218112669742006,0.3303758951003438,0.06293520132635798
40Hz10kN/Bearing3_1/01067,40Hz10kN,Bearing3_1,1067,0.042322749064924246,0.047523879299340495,Slow Degradation,-6.5112909800218866,-2.375965933184049,1.445135799205677,-1.7737368904343391,0.2637117592128797,-1.093877305159867,0.28589414812474995,-0.36089152259406215
40Hz10kN/Bearing3_1/01068,40Hz10kN,Bearing3_1,1068,0.04034535943765502,0.04793195689168514,Slow Degradation,-6.50050483328552,-1.7549046441307954,0.5332244482318271,-2.0285749815950735,0.4151937334333156,-1.3385239690648982,0.3909962657351884,0.21870708435031386
40Hz10kN/Bearing3_1/01069,40Hz10kN,Bearing3_1,1069,0.03400470252194296,0.04680276975875889,Slow Degradation,-6.78988989886643,-1.996508482520199,0.4674254455202754,-2.399351459408027,1.2058712658639084,-0.8750378547626912,0.21582061210280204,-0.34236030977893894
40Hz10kN/Bearing3_1/01070,40Hz10kN,Bearing3_1,1070,0.054499517533345844,0.04762392919407339,Slow Degradation,-6.038506721470944,-2.243027558761228,1.4993921679099296,-1.7307227531136007,-0.15133688842373408,-0.9278765310404603,0.2184987705318505,-0.2968269340372199
40Hz10kN/Bearing3_1/01071,40Hz10kN,Bearing3_1,1071,0.04718577007570006,0.043594688194588865,Slow Degradation,-6.330072634092623,-2.2578460539344953,1.288340278985756,-1.6959074912201155,0.2322050253812882,-0.8727564397820315,0.30561307027910734,-0.32822492502645995
40Hz10kN/Bearing3_1/01072,40Hz10kN,Bearing3_1,1072,0.04543941287757045,0.04322174992584023,Slow Degradation,-6.456707930140378,-2.127538573566973,1.187766644147297,-1.9953676285117394,0.6432577840485759,-0.9389183320693019,0.14234034666095002,-0.23367908340896423
40Hz10kN/Bearing3_1/01073,40Hz10kN,Bearing3_1,1073,0.04546915474473023,0.043151378047483334,Slow Degradation,-6.586972851126317,-2.477833666591774,1.5184684176759617,-1.8828930198497065,0.2708194002297189,-1.1296996518697076,-0.13045721573611543,-0.669084554393228
40Hz10kN/Bearing3_1/01074,40Hz10kN,Bearing3_1,1074,0.04969049325579836,0.04517449149005165,Slow Degradation,-6.145426396158977,-1.9021728295457552,1.2027341615288965,-1.848008581014557,0.029232701840763868,-1.452470847695285,0.07611182674802922,0.09088085839850259
40Hz10kN/Bearing3_1/01075,40Hz10kN,Bearing3_1,1075,0.03339503423963264,0.043669424975490485,Slow Degradation,-6.992366437665044,-2.194713935768326,0.7458796045091179,-2.1534311424687687,0.7027766046146146,-1.2698785355324944,-0.0861464000335452,-0.3225798120989797
40Hz10kN/Bearing3_1/01076,40Hz10kN,Bearing3_1,1076,0.0389663046461865,0.044537615050474336,Slow Degradation,-6.8222923686173775,-2.342199515400003,1.1394068233309531,-1.8119131861885553,0.430873948266765,-1.1359452432099808,0.06314368130966608,-0.3846293932643458
40Hz10kN/Bearing3_1/01077,40Hz10kN,Bearing3_1,1077,0.03971201253244295,0.04481196273855543,Slow Degradation,-6.733628138924119,-2.2510197852783254,0.968153415183259,-2.267524685243691,0.823168286831253,-0.9575836006470537,-0.199095879627913,-0.5289373078285792
40Hz10kN/Bearing3_1/01078,40Hz10kN,Bearing3_1,1078,0.052212723505057825,0.04582687807506623,Slow Degradation,-6.160270214354598,-2.057002614641302,1.1143272565258824,-2.200305121718791,0.5262490738159474,-0.8692434702190034,-0.025744596315317596,-0.11196430358295666
40Hz10kN/Bearing3_1/01079,40Hz10kN,Bearing3_1,1079,0.04095391890229534,0.04429199642435174,Slow Degradation,-6.647249864698765,-2.4818749294527183,1.335385711909398,-1.8792488599295907,0.25875843625058065,-1.1006224825823077,-0.00011516807680258882,-0.48832058377980414
40Hz10kN/Bearing3_1/01080,40Hz10kN,Bearing3_1,1080,0.05499948075055472,0.04555163087149952,Slow Degradation,-5.792465870545053,-0.8744476333755452,-0.18380144493802394,-2.978478614271859,0.8189403826513157,-1.2419843529319328,0.09844901468002082,1.4669506616742496
40Hz10kN/Bearing3_1/01081,40Hz10kN,Bearing3_1,1081,0.04790854207030034,0.04437708720375563,Slow Degradation,-6.014077175545224,-1.113608992118167,0.055379536440216676,-2.4432812238368977,0.9872440080306772,-0.8325439350367989,-0.10472485100589196,0.4572316849026629
40Hz10kN/Bearing3_1/01082,40Hz10kN,Bearing3_1,1082,0.05460339277332746,0.04514069661617755,Slow Degradation,-6.008600330562813,-1.6364745691626057,0.508412690023972,-2.6907467157730576,1.2054594095147724,-0.3866756787365174,0.029404842750832032,-0.036247513283340665
40Hz10kN/Bearing3_1/01083,40Hz10kN,Bearing3_1,1083,0.0358765583993679,0.044810049569277824,Slow Degradation,-6.877933608985012,-2.220928394057683,0.6397949017767609,-2.3676486020405934,0.6410393999799197,-1.0180252475242983,-0.05940627351917992,-0.1440436542984306
40Hz10kN/Bearing3_1/01084,40Hz10kN,Bearing3_1,1084,0.04473174426396268,0.04492003476604351,Slow Degradation,-6.577718597088585,-2.39154719605812,1.0605833092964096,-2.5420745532799884,0.5045872073034481,-0.8857644668468777,-0.29381479173889175,-0.43105321828147647
40Hz10kN/Bearing3_1/01085,40Hz10kN,Bearing3_1,1085,0.02839541163649148,0.042399804082301124,Slow Degradation,-7.193943364622526,-2.298098439160337,0.5117951100241969,-2.3393337213537846,0.48764320125040245,-1.2802702486609334,-0.12715033758486008,-0.07728207406216797
40Hz10kN/Bearing3_1/01086,40Hz10kN,Bearing3_1,1086,0.04658449724424017,0.04106996919914466,Healthy,-6.508848248271472,-2.461387755089609,1.1808615929139012,-2.211979719830499,0.24567996699752195,-1.1592410575435146,0.0024713284624093175,-0.7288455642725608
40Hz10kN/Bearing3_1/01087,40Hz10kN,Bearing3_1,1087,0.04923690008296031,0.039090421100638026,Healthy,-6.237505030230272,-2.2113942453313338,1.064971539496657,-2.4771080606199307,0.5532974082654765,-0.7948697115474119,0.05049362310285513,-0.24710574033626956
40Hz10kN/Bearing3_1/01088,40Hz10kN,Bearing3_1,1088,0.04194378567318652,0.03921164285994051,Healthy,-6.6198668296686565,-2.028566812010774,0.6881123170127447,-2.377296632284494,0.8357658746106145,-0.955741548814405,-0.040869834854129664,-0.2915339523910804
40Hz10kN/Bearing3_1/01089,40Hz10kN,Bearing3_1,1089,0.032317404596873225,0.038173953890960434,Healthy,-7.092995841158475,-2.8155177884470644,1.289249335220464,-1.882220104327921,0.06731917112124092,-0.9443013121325413,-0.020941702656124852,-0.6452306500863477
40Hz10kN/Bearing3_1/01090,40Hz10kN,Bearing3_1,1090,0.035940028121892106,0.039281826827140494,Healthy,-6.739802063196774,-2.1012966323746176,0.5658386214429282,-2.623939621303989,0.15981481231521605,-1.0949751296177088,-0.12434228000912112,0.32330292538931527
40Hz10kN/Bearing3_1/01091,40Hz10kN,Bearing3_1,1091,0.036787459886767876,0.03813245833324018,Healthy,-6.588027053973058,-1.7827222226971298,0.47694245279080827,-2.4582656081461076,1.26939065059541,-0.5922020419480013,-0.2127812056657219,-0.2275666898446914
40Hz10kN/Bearing3_1/01092,40Hz10kN,Bearing3_1,1092,0.036967554233090186,0.03757079301307552,Healthy,-6.790506462578988,-2.4147087907292217,0.9570399254617231,-2.2685617531291196,0.4684986100007647,-0.7581110430024098,-0.14046809199011442,-0.42963262894686827
40Hz10kN/Bearing3_1/01093,40Hz10kN,Bearing3_1,1093,0.035392543543142065,0.03665983759471645,Healthy,-6.930393725225455,-2.5458446257921965,0.8940723747765542,-2.494768396337675,0.4673050036327199,-0.8443291349422932,-0.19050736256091982,-0.3157018711013538
40Hz10kN/Bearing3_1/01094,40Hz10kN,Bearing3_1,1094,0.03836626806211198,0.03782955178068271,Healthy,-6.54388703860282,-1.559606066128477,0.11141479730316055,-2.8052592918732713,1.0269958418771565,-0.7991229569952618,-0.01604779880459376,0.4891146151134062
40Hz10kN/Bearing3_1/01095,40Hz10kN,Bearing3_1,1095,0.03624018079913736,0.0371192073004368,Healthy,-7.007853785808845,-2.7646997061942002,1.1858148537649829,-2.2908228978506076,0.18668859107670188,-1.0567885053211308,-0.24674372162893032,-0.6086016727516846
40Hz10kN/Bearing3_1/01096,40Hz10kN,Bearing3_1,1096,0.044181912201478366,0.0388380693220242,Healthy,-6.520618683250516,-2.4399005544151695,1.1943969718248715,-2.2162977813398888,0.014652676209833513,-1.105480998933264,-0.03799505277569808,-0.28352026261120855
40Hz10kN/Bearing3_1/01097,40Hz10kN,Bearing3_1,1097,0.033745186907954916,0.03906621694634426,Healthy,-7.037034886758586,-2.2742526288690152,0.4754375236717545,-2.6449663300124207,0.577116847527584,-0.8860595755592275,-0.23422080229460934,0.04103413901032827
40Hz10kN/Bearing3_1/01098,40Hz10kN,Bearing3_1,1098,0.042844832270569504,0.040675275267259364,Healthy,-6.330733951209578,-1.145459138584626,-0.4515768006759935,-3.462625861038883,2.07359874403126,-0.43470226089872027,-0.2817889912308152,0.3361979584490696
40Hz10kN/Bearing3_1/01099,40Hz10kN,Bearing3_1,1099,0.029546927799678976,0.04126783302682808,Slow Degradation,-7.081886451380439,-2.1552105294330843,0.5350766005187205,-2.3881587649162834,0.6097402601934282,-1.307945680952416,-0.20226869795811428,-0.4297815757336104
40Hz10kN/Bearing3_1/01100,40Hz10kN,Bearing3_1,1100,0.052257218081054484,0.04263158349490177,Slow Degradation,-5.230553582787792,2.013009286453362,-3.176188509792523,-4.842116618434093,2.7849020154582598,-1.9314461284115012,-0.20374888032864472,3.4770868456533996
40Hz10kN/Bearing3_1/01101,40Hz10kN,Bearing3_1,1101,0.03902088285197074,0.04188356755419773,Slow Degradation,-6.653494573490079,-1.9565229263005877,0.45201770771216937,-2.7430731214982513,0.6912800399358726,-0.9102164180211755,-0.11724698375728773,-0.13395880011905986
40Hz10kN/Bearing3_1/01102,40Hz10kN,Bearing3_1,1102,0.049874068431377996,0.04403275711138743,Slow Degradation,-6.029611488490659,-0.8908019566204841,-0.3936389295418265,-3.3156134608356855,1.6422585325207006,-0.7598744809462331,-0.09529963061995762,0.6134699326347597
40Hz10kN/Bearing3_1/01103,40Hz10kN,Bearing3_1,1103,0.043699287898230396,0.044171310248153454,Slow Degradation,-6.502899661599835,-2.2160177410830433,1.1013978887839404,-2.2568723179750987,0.2549094068461022,-1.0925077778685628,-0.16344337379681553,-0.3537432207281289
40Hz10kN/Bearing3_1/01104,40Hz10kN,Bearing3_1,1104,0.048513935011800555,0.04586316886604,Slow Degradation,-6.311844164737024,-1.9234523849942793,0.8055987232007317,-2.4838158824384977,0.8493924855032519,-0.796357867129815,-0.15004594678604036,-0.35786133050581387
40Hz10kN/Bearing3_1/01105,40Hz10kN,Bearing3_1,1105,0.03744976873514208,0.04590996367189065,Slow Degradation,-6.772993541395064,-2.104454531066036,0.29904142657093497,-3.0437894922970807,0.7427264084277069,-0.7612131348067301,-0.2457531572205881,-0.2456625128280419
40Hz10kN/Bearing3_1/01106,40Hz10kN,Bearing3_1,1106,0.053087892922662167,0.046745648109743104,Slow Degradation,-5.957059004559355,-1.945587912729978,1.0862419329486208,-2.2378250854686943,0.6290592694062054,-0.34978576419406426,-0.1639160157184498,-0.22969005577747928
40Hz10kN/Bearing3_1/01107,40Hz10kN,Bearing3_1,1107,0.04409181050146372,0.04559418817808779,Slow Degradation,-6.5773142452243905,-2.6905601401920385,1.1790901796674487,-2.1089547247815563,0.04508526851470691,-0.8790782726601277,0.6572860171282496,0.6199947983976832
40Hz10kN/Bearing3_1/01108,40Hz10kN,Bearing3_1,1108,0.04477365536065786,0.04620860390149926,Slow Degradation,-6.264768581680279,-1.6723248693084252,0.25535595285639945,-2.584424925236722,0.7562444006899565,-0.5313604609552423,-0.10734027787181585,-0.01980857185881728
40Hz10kN/Bearing3_1/01109,40Hz10kN,Bearing3_1,1109,0.05267837133371032,0.044920367094367364,Slow Degradation,-6.21025887591499,-2.2407769803341684,1.1923640780492288,-2.2062536246036735,0.05144208154216311,-0.8903735255221714,-0.12734197344404813,-0.2535814236543098
40Hz10kN/Bearing3_1/01110,40Hz10kN,Bearing3_1,1110,0.04654204279264282,0.045489459186029944,Slow Degradation,-6.508029715960255,-2.653453914252826,1.1707778411458145,-2.27025243169177,-0.2535765161996034,-0.7029006064283302,0.027709856428496386,-0.39653850697582954
40Hz10kN/Bearing3_1/01111,40Hz10kN,Bearing3_1,1111,0.03951092904648015,0.043933437258038076,Slow Degradation,-6.489405726585482,-1.7675870026502194,0.32930955377266385,-2.7728873092218684,0.7377094303844831,-0.9414949483839059,-0.21656637894649775,-0.0222847259579242
40Hz10kN/Bearing3_1/01112,40Hz10kN,Bearing3_1,1112,0.049229029408933686,0.04342192854308247,Slow Degradation,-6.222752536972407,-2.1349997522108692,0.8957371924534554,-2.33137451027132,0.41111655476456865,-0.6855770190407495,-0.14863441592797236,-0.3924413493886006
40Hz10kN/Bearing3_1/01113,40Hz10kN,Bearing3_1,1113,0.03691980374761346,0.042122718352618806,Slow Degradation,-6.794695840060845,-2.1713084188763045,0.4740873482403917,-2.529973023441371,0.49523913229973576,-0.8878379871860481,0.026710067659078372,-0.0390916611015244
40Hz10kN/Bearing3_1/01114,40Hz10kN,Bearing3_1,1114,0.042571597560105284,0.04145185955090114,Slow Degradation,-6.677911509958612,-2.599028399084247,0.9527011456710913,-2.6371527336617326,0.07592129346896682,-0.8628826616843588,-0.01594476305348229,-0.340908011567536
40Hz10kN/Bearing3_1/01115,40Hz10kN,Bearing3_1,1115,0.03908369557073538,0.04118965414344741,Slow Degradation,-6.851242832407699,-2.5290880374665914,0.7259660177314617,-2.5884705798338046,0.2714963566637528,-0.6593588438984399,-0.27488218703491485,-0.6089402884606518
40Hz10kN/Bearing3_1/01116,40Hz10kN,Bearing3_1,1116,0.039488232066863305,0.041493209472866,Slow Degradation,-6.687585759147865,-2.3295844092266362,0.5952503722300221,-2.637958350698451,0.19302135941917153,-1.3337938071839472,0.42470020841516215,0.9519493482541335
40Hz10kN/Bearing3_1/01117,40Hz10kN,Bearing3_1,1117,0.033080763646484865,0.04033715693419856,Healthy,-6.91734789039222,-2.3524431829219123,0.7301283359135639,-2.2305894512790543,0.3602844720081968,-1.1380930118968373,0.16459691426737053,-0.16885462271889148
40Hz10kN/Bearing3_1/01118,40Hz10kN,Bearing3_1,1118,0.04664064211825132,0.04228201398267964,Slow Degradation,-6.384804662980621,-2.138191869119458,0.8703396687599063,-2.7504932438862095,0.8907040638966779,-0.5026013187943799,-0.43604421452487707,-0.3290888438914597
40Hz10kN/Bearing3_1/01119,40Hz10kN,Bearing3_1,1119,0.04418219412555929,0.04111259288453836,Slow Degradation,-6.50891396869021,-2.0460276139506344,0.6886883462718033,-2.572012098137012,0.6220377013129054,-0.9069143140159677,-0.17523508800674265,0.006816434355214524
40Hz10kN/Bearing3_1/01120,40Hz10kN,Bearing3_1,1120,0.04224292701124742,0.04105310128249709,Healthy,-6.738463683347365,-2.5508806700517117,1.0353186120229958,-2.3821846694161932,0.3173576513340852,-0.7825957674468496,-0.017232856937248835,-0.18356043526009713
40Hz10kN/Bearing3_1/01121,40Hz10kN,Bearing3_1,1121,0.038824556560926635,0.04242486117947235,Slow Degradation,-6.789164472502821,-2.361706630060637,0.7916352575463163,-2.4783386542112558,0.2710306879528905,-1.1525327205278466,-0.03682906734875027,-0.040586120033862805
40Hz10kN/Bearing3_1/01122,40Hz10kN,Bearing3_1,1122,0.054423517183943254,0.04242049409958045,Slow Degradation,-6.182572033564632,-2.447505504499868,1.3259714830252933,-2.7440368336877694,0.10305236520157947,-0.7309333531425266,-0.38580630753690864,0.0057548452039240935
40Hz10kN/Bearing3_1/01123,40Hz10kN,Bearing3_1,1123,0.032046807676833766,0.04154479136912029,Slow Degradation,-6.843461396610591,-1.4735561847664493,-0.3761907631998639,-3.2740841933426874,1.2967043180308098,-0.9032549849198659,-0.39780903834449444,0.5481910003190196
40Hz10kN/Bearing3_1/01124,40Hz10kN,Bearing3_1,1124,0.038548271152363936,0.04098831777220538,Healthy,-6.614146674494599,-2.0060288741235133,0.6193701764888475,-2.7189415719252157,0.6424300287921197,-1.0232557719682864,-0.24776729855440052,-0.08236319715114532
40Hz10kN/Bearing3_1/01125,40Hz10kN,Bearing3_1,1125,0.05183407113964067,0.04055471953359198,Healthy,-6.29605240584218,-2.5566633613706697,1.2532911447703066,-2.42031654051872,0.10814051357745724,-0.5037091008995016,-0.2634948188086437,-0.4539630703048781
40Hz10kN/Bearing3_1/01126,40Hz10kN,Bearing3_1,1126,0.03304145992745773,0.040610561248519056,Healthy,-6.86083788462741,-1.9693192552923329,0.15762897888469252,-2.912570615689467,0.7653246204911427,-0.886614266740808,-0.17094887076251447,0.47005280893509355
40Hz10kN/Bearing3_1/01127,40Hz10kN,Bearing3_1,1127,0.038759317544109925,0.038544960280888094,Healthy,-6.804365702998152,-2.225873868460596,0.5806351919662223,-2.6507871796546363,0.4992714555360389,-0.9716896199061016,-0.3122918994548333,-0.009536916281412481
40Hz10kN/Bearing3_1/01128,40Hz10kN,Bearing3_1,1128,0.039173931753325036,0.040779410145785774,Healthy,-6.796155565132972,-2.354880731943236,0.6270094010457001,-2.7774696004613793,0.9792812061544114,-0.24521606883167446,-0.4687136965535737,-0.465308908676251
40Hz10kN/Bearing3_1/01129,40Hz10kN,Bearing3_1,1129,0.03834054286372686,0.039930131971486406,Healthy,-6.9304596255398225,-2.661321711630435,1.17563651230794,-2.108380128734848,0.2779523234117841,-0.8546970474919819,-0.26109194610338415,-0.38919467373273003
40Hz10kN/Bearing3_1/01130,40Hz10kN,Bearing3_1,1130,0.039327131995270395,0.03854962758249894,Healthy,-6.742447074279052,-2.337466604649936,0.739203698293782,-2.6217541020308515,0.53668604829726,-0.8443758447042227,-0.2579820896644502,-0.365872399957103
40Hz10kN/Bearing3_1/01131,40Hz10kN,Bearing3_1,1131,0.035833108475264525,0.04032962107282756,Healthy,-6.864839327060789,-2.5385396459853857,1.0717336525884928,-2.1456164356086935,0.26965637569370315,-1.0640272644927435,-0.13435421232055741,-0.38928178110386197
40Hz10kN/Bearing3_1/01132,40Hz10kN,Bearing3_1,1132,0.05215685646091288,0.039982322779683874,Healthy,-6.244026173099543,-2.047743579136688,0.6591164309832753,-2.7293025090147256,0.3564681063244446,-0.7711251740333588,-0.2312966122275651,-0.13030908327555804
40Hz10kN/Bearing3_1/01133,40Hz10kN,Bearing3_1,1133,0.030904767583669657,0.03993541352131861,Healthy,-7.183086452463239,-2.67116630915621,0.916951835493821,-2.236351785727191,0.4180829540463552,-0.8985396370398535,-0.16500383919156006,-0.42159053166504856
40Hz10kN/Bearing3_1/01134,40Hz10kN,Bearing3_1,1134,0.03940953163875341,0.03980478728998532,Healthy,-6.803969493040252,-2.3650037767080185,0.9344368897970005,-2.1101486171925425,0.6229262137108289,-0.7949380513572105,0.1538372367331192,-0.3540304581763806
40Hz10kN/Bearing3_1/01135,40Hz10kN,Bearing3_1,1135,0.04906140134041534,0.04077035567151563,Healthy,-6.247785997886773,-2.1956918744596154,1.116559572253439,-2.1261014762239796,0.1535560683717679,-0.6460506632905454,-0.19586061918184697,-0.1601790499287505
40Hz10kN/Bearing3_1/01136,40Hz10kN,Bearing3_1,1136,0.03563363290581675,0.04224093781579914,Slow Degradation,-6.866611648514971,-2.3012473999972207,0.9317753497686586,-1.9974411566531953,0.42694138308237867,-1.1109071064486464,-0.019672661572784647,-0.053477041825141236
40Hz10kN/Bearing3_1/01137,40Hz10kN,Bearing3_1,1137,0.03875174842803766,0.04069777910922661,Healthy,-6.869639872363376,-2.772850412188868,1.180080106791234,-2.2284066258569473,0.32212514732347713,-0.8067735935148066,0.3972244282973113,0.1544717131317954
40Hz10kN/Bearing3_1/01138,40Hz10kN,Bearing3_1,1138,0.037164906781727264,0.042834253976134544,Slow Degradation,-6.729853685675763,-2.0983289383483688,0.8808667682470114,-2.3526171433731355,0.38039376852549794,-1.38691292342372,-0.2592834488764186,0.043563400622725165
40Hz10kN/Bearing3_1/01139,40Hz10kN,Bearing3_1,1139,0.04801724742904315,0.04434063349618543,Slow Degradation,-6.283356440398295,-2.1514152959100117,1.036740220537601,-2.1686333944534697,0.46966317829287074,-0.5434541033342226,-0.1814386854323999,-0.3949671354163113
40Hz10kN/Bearing3_1/01140,40Hz10kN,Bearing3_1,1140,0.049068347773816155,0.04366012115828068,Slow Degradation,-6.292679072468749,-2.126489185182482,0.8917815590940704,-2.374118392456493,0.24893477861593025,-0.5761068316799708,-0.1484244295900712,-0.06304275192716403
40Hz10kN/Bearing3_1/01141,40Hz10kN,Bearing3_1,1141,0.03826842810176012,0.04350076893045663,Slow Degradation,-6.695598066772921,-1.9590601130126961,0.6214989991412784,-2.419460280189735,0.3763489946085624,-1.382315474962768,-0.07777295910151538,0.05208524748368645
40Hz10kN/Bearing3_1/01142,40Hz10kN,Bearing3_1,1142,0.050133041385841,0.046017595202391855,Slow Degradation,-6.36439524611725,-2.3344252098777933,1.2048742926155327,-2.267964912823729,0.22531262686352455,-0.8683816618291165,-0.05715278551926555,-0.26324175113038206
40Hz10kN/Bearing3_1/01143,40Hz10kN,Bearing3_1,1143,0.05296694731921146,0.0483687249449133,Slow Degradation,-6.320679377211651,-2.6710690263472,1.5791738606152699,-2.370675929483755,0.007598485617774361,-0.8571607506424598,-0.015837076434044382,0.0026954054129366516
40Hz10kN/Bearing3_1/01144,40Hz10kN,Bearing3_1,1144,0.04293679029927261,0.04759832116817098,Slow Degradation,-6.57565424255475,-2.269262193145064,0.9626517416351452,-2.3593328491363628,0.6454471516927304,-0.7588074534429453,-0.16925358884653854,-0.24320277717492458
40Hz10kN/Bearing3_1/01145,40Hz10kN,Bearing3_1,1145,0.03419946285540024,0.046315402855390674,Slow Degradation,-6.942273607314935,-2.4247032583347687,0.9210478299583581,-2.3439928886925796,0.642277494983343,-1.1651118115024615,-0.04689004405383992,-0.6638907580916956
40Hz10kN/Bearing3_1/01146,40Hz10kN,Bearing3_1,1146,0.06140318487545473,0.04691880891852176,Slow Degradation,-5.886723603501908,-2.1924965334985798,1.4265322378762015,-2.053137957079116,-0.11333711687961354,-0.8224931005212235,0.046286039188839355,-0.0959637638137315
40Hz10kN/Bearing3_1/01147,40Hz10kN,Bearing3_1,1147,0.05832507446442026,0.045202379942783776,Slow Degradation,-6.02806786812591,-2.2667842303147725,1.3994058818254957,-2.245774906479646,0.32570754920585687,-0.733133171441104,-0.13567905216627807,-0.34676624923502575
40Hz10kN/Bearing3_1/01148,40Hz10kN,Bearing3_1,1148,0.04108361343836226,0.045009603054947465,Slow Degradation,-6.638750075407188,-2.356556287012987,1.0750654241887718,-2.2501803642978713,0.5668463530076553,-0.7389420692101327,-0.06579275346167711,-0.2675267889267531
40Hz10kN/Bearing3_1/01149,40Hz10kN,Bearing3_1,1149,0.03752208295879335,0.04521924061466282,Slow Degradation,-6.807326925744558,-2.500845808238213,1.2556355740966434,-1.8844648658566436,0.15791179083936283,-1.190137178894317,-0.07662858215448691,-0.2981633784954463
40Hz10kN/Bearing3_1/01150,40Hz10kN,Bearing3_1,1150,0.04369908266993992,0.04532656238999507,Slow Degradation,-6.646551047654779,-2.359893789810198,1.1703802436316952,-2.2018616150858326,0.3948297711172059,-0.9481788600646069,-0.2266618863005218,-0.1492622724484982
40Hz10kN/Bearing3_1/01151,40Hz10kN,Bearing3_1,1151,0.03468518060419913,0.04460287977166011,Slow Degradation,-6.957452220010688,-2.3924092389299347,0.917997673763184,-2.2425666824671904,0.476244677124176,-0.9699550754662549,-0.11757889803656961,-0.36023101112094014
40Hz10kN/Bearing3_1/01152,40Hz10kN,Bearing3_1,1152,0.05123195532868467,0.044550835079748156,Slow Degradation,-6.296570334463454,-2.1427456115197967,1.0760562688987703,-2.30327520481337,0.33013972071116343,-1.1075148258478593,0.05767798077916666,-0.32095071268005254
40Hz10kN/Bearing3_1/01153,40Hz10kN,Bearing3_1,1153,0.044823528336710786,0.043643029316215075,Slow Degradation,-6.305278448487334,-1.3740078833487823,0.2651432712581756,-2.5536234822511434,0.5824004483436589,-1.47708733409255,0.04415853917104241,0.9192220961407175
40Hz10kN/Bearing3_1/01154,40Hz10kN,Bearing3_1,1154,0.035165358833390524,0.043546446427559095,Slow Degradation,-6.993177686216733,-2.7951671558405677,1.3904353386641266,-1.9888675600186105,0.019888021856894485,-1.097400974032581,0.0366059305003181,-0.4499482786817493
40Hz10kN/Bearing3_1/01155,40Hz10kN,Bearing3_1,1155,0.05489004131044007,0.044482545987941574,Slow Degradation,-6.076636638178482,-2.400085130235289,1.5626203449218679,-2.025462373068576,0.22473679245783265,-1.0556985275527493,0.5244992304976542,0.35171566910185376
40Hz10kN/Bearing3_1/01156,40Hz10kN,Bearing3_1,1156,0.05785667223721266,0.046273086802018776,Slow Degradation,-6.017439283462913,-2.3999808052235165,1.7387063143075985,-2.128001384008203,-0.021205483539641645,-0.9416657395607727,-0.1553212965273232,-0.38253983234336564
40Hz10kN/Bearing3_1/01157,40Hz10kN,Bearing3_1,1157,0.032913361566564533,0.045307387958090056,Slow Degradation,-7.058971621316826,-2.8834454680846844,1.2829930615500567,-2.1351156808493554,0.16971590015450905,-0.9718098690141956,0.3107893568814684,-0.2180114265536835
40Hz10kN/Bearing3_1/01158,40Hz10kN,Bearing3_1,1158,0.03665283696088961,0.04451956623535167,Slow Degradation,-6.82699769921987,-2.3270682026753766,0.8863951831593961,-2.3104539085983644,0.5177902569631878,-0.8693001660062287,-0.13179237657551948,-0.21835446543454778
40Hz10kN/Bearing3_1/01159,40Hz10kN,Bearing3_1,1159,0.052123978713382174,0.04526634065133031,Slow Degradation,-6.072115829232603,-1.60949032202855,0.5670219203211575,-2.650720977531924,1.0164752639629404,-0.9100816513489248,-0.018456030781537337,0.37247854748733233
40Hz10kN/Bearing3_1/01160,40Hz10kN,Bearing3_1,1160,0.050800047930893946,0.044218003057977545,Slow Degradation,-6.293994744141081,-2.525053858915226,1.4947034684652307,-1.8840435046702813,0.1492337696828513,-1.2430295583094175,0.47867359504558044,-0.08705331216406569
40Hz10kN/Bearing3_1/01161,40Hz10kN,Bearing3_1,1161,0.0425406657333262,0.04272263788764866,Slow Degradation,-6.546240835518605,-2.1695434244902305,0.8081344374794913,-2.2640966689178126,0.3769155888584645,-0.6095261979164169,-0.15472446281618296,-0.2646685959469807
40Hz10kN/Bearing3_1/01162,40Hz10kN,Bearing3_1,1162,0.03773313283206538,0.04281348832054292,Slow Degradation,-6.747537651105827,-2.0586254606800405,0.7141609695685622,-2.191754841040654,0.9813769833701363,-0.8342665535283413,0.06539605120725651,-0.309449951572036
